"latitude","longitude","elevation","distance"
"47.77575","6.76424","640.3","31309.3"
"47.77578","6.76432","641.1","31316.1"
"47.77580","6.76435","641.5","31319.3"
"47.77583","6.76438","641.9","31323.3"
"47.77585","6.76441","642.3","31326.4"
"47.77586","6.76445","642.7","31329.6"
"47.77590","6.76452","643.6","31336.5"
"47.77591","6.76457","644.1","31340.4"
"47.77592","6.76461","644.5","31343.6"
"47.77594","6.76470","645.5","31350.7"
"47.77596","6.76479","646.5","31357.7"
"47.77598","6.76488","647.4","31364.8"
"47.77599","6.76492","647.9","31368.0"
"47.77600","6.76497","648.4","31371.9"
"47.77601","6.76506","649.2","31378.7"
"47.77604","6.76514","650.0","31385.6"
"47.77605","6.76519","650.5","31389.5"
"47.77607","6.76523","650.9","31393.2"
"47.77611","6.76531","651.8","31400.7"
"47.77616","6.76539","652.8","31408.8"
"47.77618","6.76542","653.2","31412.0"
"47.77620","6.76546","653.7","31415.7"
"47.77625","6.76552","654.5","31422.8"
"47.77630","6.76559","655.5","31430.5"
"47.77632","6.76562","655.9","31433.6"
"47.77634","6.76566","656.4","31437.4"
"47.77637","6.76574","657.2","31444.2"
"47.77641","6.76581","658.1","31451.1"
"47.77643","6.76585","658.5","31454.8"
"47.77646","6.76589","659.0","31459.3"
"47.77650","6.76596","659.8","31466.1"
"47.77655","6.76604","660.6","31474.3"
"47.77658","6.76607","660.9","31478.3"
"47.77661","6.76611","661.3","31482.8"
"47.77667","6.76617","662.0","31490.8"
"47.77669","6.76621","662.3","31494.6"
"47.77672","6.76624","662.6","31498.6"
"47.77678","6.76630","663.1","31506.6"
"47.77680","6.76634","663.4","31510.4"
"47.77683","6.76637","663.7","31514.4"
"47.77688","6.76644","664.2","31522.0"
"47.77691","6.76648","664.6","31526.5"
"47.77693","6.76652","664.9","31530.2"
"47.77698","6.76659","665.4","31537.8"
"47.77701","6.76663","665.8","31542.3"
"47.77703","6.76667","666.1","31546.0"
"47.77708","6.76675","666.7","31554.2"
"47.77711","6.76679","667.1","31558.7"
"47.77714","6.76682","667.4","31562.7"
"47.77719","6.76689","668.0","31570.3"
"47.77726","6.76695","668.8","31579.3"
"47.77729","6.76698","669.1","31583.3"
"47.77733","6.76702","669.5","31588.7"
"47.77740","6.76708","670.1","31597.7"
"47.77747","6.76713","670.8","31606.3"
"47.77755","6.76719","671.4","31616.3"
"47.77762","6.76725","672.0","31625.3"
"47.77770","6.76729","672.5","31634.6"
"47.77778","6.76735","672.9","31644.6"
"47.77787","6.76742","673.4","31655.9"
"47.77795","6.76750","673.8","31666.6"
"47.77805","6.76759","674.1","31679.6"
"47.77814","6.76769","674.4","31692.1"
"47.77821","6.76780","674.7","31703.4"
"47.77829","6.76790","675.0","31715.0"
"47.77836","6.76800","675.3","31725.8"
"47.77842","6.76809","675.8","31735.3"
"47.77848","6.76820","676.5","31745.9"
"47.77853","6.76830","677.2","31755.2"
"47.77856","6.76835","677.6","31760.2"
"47.77859","6.76840","678.0","31765.2"
"47.77867","6.76849","679.0","31776.4"
"47.77875","6.76856","679.8","31786.7"
"47.77879","6.76859","680.2","31791.7"
"47.77884","6.76862","680.6","31797.7"
"47.77893","6.76866","681.3","31808.1"
"47.77898","6.76868","681.7","31813.9"
"47.77902","6.76869","681.9","31818.4"
"47.77909","6.76875","682.5","31827.4"
"47.77912","6.76879","682.8","31831.8"
"47.77914","6.76884","683.1","31836.2"
"47.77914","6.76894","683.7","31843.7"
"47.77912","6.76898","684.1","31847.4"
"47.77908","6.76899","684.5","31851.9"
"47.77900","6.76898","685.3","31860.8"
"47.77892","6.76894","686.0","31870.2"
"47.77887","6.76891","686.5","31876.2"
"47.77883","6.76887","686.8","31881.6"
"47.77874","6.76880","687.5","31892.9"
"47.77865","6.76871","688.1","31904.9"
"47.77857","6.76862","688.6","31916.1"
"47.77849","6.76854","689.0","31926.8"
"47.77842","6.76847","689.2","31936.2"
"47.77834","6.76838","689.6","31947.3"
"47.77827","6.76829","690.1","31957.6"
"47.77820","6.76821","690.8","31967.4"
"47.77816","6.76816","691.2","31973.2"
"47.77813","6.76812","691.5","31977.7"
"47.77805","6.76804","692.2","31988.4"
"47.77797","6.76796","692.7","31999.1"
"47.77789","6.76788","692.9","32009.9"
"47.77778","6.76779","693.1","32023.8"
"47.77765","6.76770","693.2","32039.8"
"47.77751","6.76761","693.1","32056.7"
"47.77736","6.76753","692.9","32074.4"
"47.77722","6.76746","692.6","32090.9"
"47.77709","6.76740","692.3","32106.0"
"47.77697","6.76735","692.2","32119.8"
"47.77686","6.76730","692.1","32132.6"
"47.77676","6.76724","692.2","32144.6"
"47.77666","6.76718","692.4","32156.6"
"47.77657","6.76712","692.9","32167.6"
"47.77648","6.76707","693.7","32178.3"
"47.77644","6.76705","694.1","32183.0"
"47.77640","6.76702","694.6","32187.9"
"47.77631","6.76698","695.6","32198.4"
"47.77622","6.76696","696.8","32208.5"
"47.77613","6.76695","697.9","32218.5"
"47.77609","6.76694","698.4","32223.0"
"47.77605","6.76693","699.0","32227.6"
"47.77601","6.76693","699.5","32232.0"
"47.77597","6.76691","700.1","32236.7"
"47.77593","6.76689","700.6","32241.4"
"47.77588","6.76687","701.2","32247.1"
"47.77580","6.76681","702.2","32257.1"
"47.77576","6.76679","702.7","32261.8"
"47.77572","6.76677","703.1","32266.5"
"47.77567","6.76675","703.6","32272.2"
"47.77563","6.76674","703.9","32276.8"
"47.77555","6.76672","704.6","32285.8"
"47.77551","6.76671","704.9","32290.3"
"47.77547","6.76671","705.3","32294.7"
"47.77539","6.76670","705.9","32303.7"
"47.77535","6.76669","706.3","32308.2"
"47.77532","6.76669","706.6","32311.5"
"47.77525","6.76666","707.4","32319.6"
"47.77518","6.76662","708.2","32327.9"
"47.77515","6.76660","708.7","32331.6"
"47.77512","6.76657","709.2","32335.6"
"47.77507","6.76650","710.2","32343.3"
"47.77502","6.76641","711.4","32352.0"
"47.77499","6.76638","712.0","32356.0"
"47.77497","6.76635","712.5","32359.2"
"47.77494","6.76631","713.1","32363.6"
"47.77491","6.76628","713.7","32367.7"
"47.77489","6.76624","714.2","32371.4"
"47.77486","6.76621","714.7","32375.4"
"47.77480","6.76614","715.8","32383.9"
"47.77475","6.76608","716.7","32391.0"
"47.77469","6.76601","717.7","32399.5"
"47.77467","6.76598","718.1","32402.7"
"47.77464","6.76595","718.5","32406.7"
"47.77459","6.76589","719.4","32413.8"
"47.77454","6.76582","720.2","32421.4"
"47.77451","6.76579","720.7","32425.5"
"47.77448","6.76575","721.2","32429.9"
"47.77442","6.76570","722.0","32437.6"
"47.77436","6.76567","722.7","32444.6"
"47.77432","6.76565","723.2","32449.3"
"47.77429","6.76564","723.5","32452.7"
"47.77422","6.76564","724.2","32460.5"
"47.77418","6.76564","724.7","32465.0"
"47.77415","6.76565","725.0","32468.4"
"47.77408","6.76566","725.9","32476.2"
"47.77405","6.76567","726.3","32479.6"
"47.77402","6.76568","726.8","32483.0"
"47.77399","6.76569","727.2","32486.5"
"47.77395","6.76569","727.8","32490.9"
"47.77388","6.76568","728.9","32498.7"
"47.77383","6.76564","729.7","32505.0"
"47.77380","6.76562","730.2","32508.7"
"47.77378","6.76559","730.6","32511.9"
"47.77372","6.76553","731.7","32519.9"
"47.77367","6.76547","732.7","32527.0"
"47.77363","6.76538","733.9","32535.1"
"47.77359","6.76530","735.1","32542.6"
"47.77356","6.76521","736.2","32550.1"
"47.77353","6.76512","737.2","32557.6"
"47.77352","6.76507","737.7","32561.5"
"47.77350","6.76502","738.3","32565.8"
"47.77346","6.76494","739.2","32573.3"
"47.77343","6.76486","739.9","32580.1"
"47.77339","6.76479","740.7","32587.0"
"47.77337","6.76472","741.3","32592.7"
"47.77335","6.76468","741.7","32596.4"
"47.77334","6.76463","742.1","32600.3"
"47.77331","6.76454","742.9","32607.8"
"47.77329","6.76450","743.3","32611.5"
"47.77328","6.76445","743.6","32615.4"
"47.77324","6.76435","744.4","32624.1"
"47.77323","6.76430","744.8","32628.0"
"47.77321","6.76425","745.2","32632.4"
"47.77318","6.76416","745.8","32639.9"
"47.77316","6.76406","746.4","32647.7"
"47.77314","6.76397","746.9","32654.8"
"47.77310","6.76387","747.6","32663.4"
"47.77306","6.76376","748.2","32672.8"
"47.77303","6.76365","748.9","32681.7"
"47.77301","6.76353","749.5","32690.9"
"47.77299","6.76344","750.1","32698.0"
"47.77298","6.76334","750.7","32705.5"
"47.77297","6.76324","751.3","32713.1"
"47.77295","6.76313","752.0","32721.6"
"47.77291","6.76303","752.7","32730.3"
"47.77289","6.76299","753.0","32734.0"
"47.77286","6.76294","753.5","32739.0"
"47.77279","6.76287","754.3","32748.4"
"47.77271","6.76284","755.1","32757.6"
"47.77268","6.76285","755.4","32761.0"
"47.77267","6.76289","755.6","32764.2"
"47.77266","6.76301","756.3","32773.2"
"47.77266","6.76306","756.6","32777.0"
"47.77266","6.76311","756.9","32780.7"
"47.77267","6.76321","757.6","32788.3"
"47.77268","6.76326","758.0","32792.2"
"47.77268","6.76331","758.3","32795.9"
"47.77269","6.76341","759.1","32803.5"
"47.77270","6.76350","759.8","32810.3"
"47.77270","6.76355","760.2","32814.0"
"47.77270","6.76360","760.6","32817.8"
"47.77271","6.76370","761.5","32825.3"
"47.77271","6.76380","762.3","32832.8"
"47.77271","6.76385","762.7","32836.5"
"47.77271","6.76389","763.0","32839.5"
"47.77272","6.76398","763.8","32846.3"
"47.77273","6.76408","764.7","32853.9"
"47.77273","6.76413","765.1","32857.6"
"47.77273","6.76418","765.5","32861.4"
"47.77272","6.76427","766.3","32868.2"
"47.77273","6.76438","767.3","32876.5"
"47.77273","6.76443","767.8","32880.2"
"47.77273","6.76449","768.4","32884.7"
"47.77273","6.76454","768.8","32888.4"
"47.77273","6.76459","769.2","32892.2"
"47.77273","6.76470","770.1","32900.4"
"47.77273","6.76481","771.0","32908.6"
"47.77274","6.76486","771.3","32912.5"
"47.77274","6.76491","771.7","32916.2"
"47.77275","6.76501","772.5","32923.8"
"47.77276","6.76512","773.4","32932.1"
"47.77276","6.76517","773.8","32935.8"
"47.77276","6.76522","774.3","32939.6"
"47.77276","6.76527","774.7","32943.3"
"47.77276","6.76532","775.2","32947.0"
"47.77276","6.76542","776.0","32954.5"
"47.77275","6.76552","776.9","32962.1"
"47.77275","6.76556","777.2","32965.0"
"47.77276","6.76561","777.7","32968.9"
"47.77275","6.76571","778.6","32976.5"
"47.77275","6.76580","779.3","32983.2"
"47.77276","6.76585","779.8","32987.1"
"47.77276","6.76590","780.2","32990.9"
"47.77277","6.76600","781.2","32998.4"
"47.77277","6.76610","782.1","33005.9"
"47.77277","6.76615","782.6","33009.6"
"47.77277","6.76620","783.1","33013.4"
"47.77277","6.76629","784.0","33020.1"
"47.77277","6.76634","784.5","33023.8"
"47.77277","6.76639","785.0","33027.6"
"47.77276","6.76649","785.9","33035.1"
"47.77276","6.76659","786.7","33042.6"
"47.77276","6.76664","787.1","33046.3"
"47.77276","6.76669","787.5","33050.1"
"47.77276","6.76679","788.3","33057.5"
"47.77277","6.76688","788.9","33064.4"
"47.77280","6.76697","789.6","33071.9"
"47.77284","6.76706","790.2","33079.9"
"47.77286","6.76710","790.6","33083.7"
"47.77289","6.76713","790.9","33087.7"
"47.77293","6.76720","791.4","33094.5"
"47.77296","6.76724","791.8","33099.0"
"47.77298","6.76727","792.1","33102.2"
"47.77303","6.76734","792.7","33109.8"
"47.77305","6.76738","793.0","33113.5"
"47.77308","6.76741","793.3","33117.6"
"47.77313","6.76749","794.0","33125.7"
"47.77316","6.76752","794.4","33129.7"
"47.77318","6.76756","794.8","33133.5"
"47.77323","6.76763","795.6","33141.1"
"47.77328","6.76772","796.5","33149.8"
"47.77330","6.76777","796.9","33154.2"
"47.77332","6.76781","797.3","33157.9"
"47.77336","6.76790","798.1","33166.0"
"47.77340","6.76798","798.8","33173.4"
"47.77343","6.76802","799.3","33177.9"
"47.77345","6.76807","799.7","33182.2"
"47.77348","6.76815","800.5","33189.1"
"47.77352","6.76824","801.4","33197.2"
"47.77354","6.76828","801.8","33200.9"
"47.77356","6.76832","802.3","33204.6"
"47.77359","6.76840","803.2","33211.4"
"47.77362","6.76848","804.0","33218.3"
"47.77364","6.76852","804.5","33222.0"
"47.77365","6.76856","804.9","33225.2"
"47.77367","6.76864","805.8","33231.6"
"47.77369","6.76873","806.7","33238.7"
"47.77370","6.76878","807.2","33242.6"
"47.77371","6.76883","807.7","33246.5"
"47.77373","6.76892","808.7","33253.6"
"47.77374","6.76901","809.6","33260.4"
"47.77375","6.76905","810.1","33263.6"
"47.77375","6.76909","810.5","33266.5"
"47.77376","6.76914","811.1","33270.4"
"47.77377","6.76918","811.5","33273.6"
"47.77378","6.76928","812.5","33281.2"
"47.77379","6.76937","813.3","33288.0"
"47.77379","6.76942","813.8","33291.7"
"47.77379","6.76947","814.2","33295.5"
"47.77380","6.76956","815.0","33302.3"
"47.77381","6.76965","815.8","33309.1"
"47.77381","6.76970","816.2","33312.9"
"47.77382","6.76975","816.6","33316.7"
"47.77383","6.76984","817.3","33323.6"
"47.77383","6.76994","818.1","33331.0"
"47.77384","6.76999","818.5","33334.9"
"47.77384","6.77004","818.9","33338.7"
"47.77386","6.77012","819.7","33345.1"
"47.77388","6.77021","820.5","33352.1"
"47.77389","6.77025","820.8","33355.3"
"47.77391","6.77030","821.3","33359.7"
"47.77394","6.77039","822.2","33367.2"
"47.77397","6.77047","823.0","33374.0"
"47.77399","6.77051","823.5","33377.8"
"47.77400","6.77055","823.9","33380.9"
"47.77403","6.77063","824.8","33387.8"
"47.77406","6.77071","825.6","33394.6"
"47.77409","6.77079","826.4","33401.5"
"47.77411","6.77084","826.9","33405.8"
"47.77412","6.77088","827.2","33409.0"
"47.77417","6.77095","827.9","33416.7"
"47.77419","6.77099","828.2","33420.4"
"47.77422","6.77103","828.6","33424.9"
"47.77428","6.77107","829.2","33432.2"
"47.77431","6.77108","829.5","33435.6"
"47.77434","6.77109","829.8","33439.0"
"47.77441","6.77111","830.6","33446.9"
"47.77447","6.77112","831.3","33453.6"
"47.77451","6.77113","831.8","33458.2"
"47.77454","6.77112","832.2","33461.6"
"47.77461","6.77110","833.1","33469.5"
"47.77468","6.77108","833.9","33477.4"
"47.77471","6.77108","834.2","33480.8"
"47.77475","6.77107","834.7","33485.3"
"47.77482","6.77108","835.3","33493.1"
"47.77490","6.77106","836.1","33502.1"
"47.77494","6.77105","836.4","33506.6"
"47.77497","6.77105","836.7","33510.0"
"47.77505","6.77104","837.5","33518.9"
"47.77512","6.77104","838.3","33526.7"
"47.77519","6.77106","838.9","33534.6"
"47.77523","6.77108","839.3","33539.3"
"47.77526","6.77111","839.6","33543.3"
"47.77532","6.77118","840.3","33551.8"
"47.77535","6.77123","840.6","33556.8"
"47.77537","6.77127","840.9","33560.5"
"47.77541","6.77136","841.4","33568.6"
"47.77542","6.77141","841.6","33572.5"
"47.77544","6.77147","842.0","33577.5"
"47.77546","6.77157","842.5","33585.3"
"47.77547","6.77168","843.0","33593.6"
"47.77546","6.77179","843.6","33601.9"
"47.77544","6.77190","844.1","33610.4"
"47.77540","6.77200","844.6","33619.1"
"47.77536","6.77210","845.1","33627.8"
"47.77531","6.77218","845.5","33635.9"
"47.77526","6.77226","846.0","33644.1"
"47.77521","6.77234","846.6","33652.3"
"47.77516","6.77240","847.2","33659.4"
"47.77509","6.77245","848.0","33668.0"
"47.77502","6.77249","848.8","33676.4"
"47.77499","6.77250","849.1","33679.8"
"47.77495","6.77251","849.5","33684.3"
"47.77487","6.77253","850.3","33693.3"
"47.77479","6.77253","851.1","33702.2"
"47.77475","6.77253","851.5","33706.7"
"47.77472","6.77253","851.8","33710.0"
"47.77465","6.77251","852.5","33717.9"
"47.77461","6.77250","853.0","33722.4"
"47.77458","6.77250","853.3","33725.8"
"47.77451","6.77247","854.0","33733.9"
"47.77445","6.77244","854.7","33740.9"
"47.77441","6.77241","855.2","33745.9"
"47.77438","6.77239","855.6","33749.6"
"47.77431","6.77235","856.5","33757.9"
"47.77425","6.77230","857.5","33765.5"
"47.77419","6.77224","858.5","33773.6"
"47.77414","6.77217","859.5","33781.2"
"47.77409","6.77211","860.4","33788.4"
"47.77404","6.77204","861.4","33796.0"
"47.77401","6.77201","861.9","33800.0"
"47.77399","6.77199","862.2","33802.7"
"47.77396","6.77197","862.7","33806.3"
"47.77393","6.77195","863.1","33810.0"
"47.77387","6.77192","863.9","33817.0"
"47.77380","6.77189","864.6","33825.1"
"47.77373","6.77186","865.4","33833.2"
"47.77367","6.77184","866.0","33840.1"
"47.77360","6.77182","866.7","33848.0"
"47.77353","6.77180","867.5","33855.9"
"47.77350","6.77179","867.8","33859.3"
"47.77346","6.77179","868.2","33863.8"
"47.77340","6.77177","868.8","33870.6"
"47.77337","6.77176","869.1","33874.0"
"47.77334","6.77175","869.4","33877.5"
"47.77327","6.77171","870.2","33885.8"
"47.77324","6.77168","870.6","33889.8"
"47.77321","6.77166","870.9","33893.5"
"47.77314","6.77159","871.8","33902.9"
"47.77308","6.77151","872.6","33911.8"
"47.77305","6.77148","873.0","33915.8"
"47.77303","6.77144","873.4","33919.6"
"47.77299","6.77136","874.3","33927.0"
"47.77295","6.77127","875.3","33935.1"
"47.77293","6.77123","875.8","33938.8"
"47.77291","6.77118","876.4","33943.1"
"47.77287","6.77110","877.3","33950.6"
"47.77283","6.77102","878.2","33958.1"
"47.77281","6.77099","878.6","33961.2"
"47.77279","6.77094","879.1","33965.6"
"47.77276","6.77086","880.0","33972.4"
"47.77272","6.77077","881.0","33980.5"
"47.77268","6.77069","881.9","33987.9"
"47.77267","6.77066","882.2","33990.4"
"47.77265","6.77062","882.6","33994.1"
"47.77261","6.77053","883.5","34002.2"
"47.77257","6.77045","884.3","34009.7"
"47.77253","6.77036","885.0","34017.7"
"47.77249","6.77028","885.6","34025.2"
"47.77244","6.77020","886.3","34033.3"
"47.77238","6.77010","887.1","34043.4"
"47.77235","6.77006","887.5","34047.8"
"47.77232","6.77003","887.9","34051.9"
"47.77225","6.76997","888.8","34060.8"
"47.77219","6.76992","889.6","34068.5"
"47.77216","6.76989","890.0","34072.5"
"47.77213","6.76987","890.5","34076.2"
"47.77207","6.76982","891.3","34083.8"
"47.77200","6.76978","892.2","34092.1"
"47.77198","6.76976","892.5","34094.8"
"47.77194","6.76974","893.0","34099.5"
"47.77189","6.76969","893.7","34106.2"
"47.77183","6.76965","894.4","34113.5"
"47.77180","6.76964","894.8","34116.9"
"47.77177","6.76962","895.1","34120.6"
"47.77171","6.76958","895.8","34127.9"
"47.77165","6.76955","896.4","34135.0"
"47.77158","6.76951","897.1","34143.3"
"47.77152","6.76948","897.7","34150.3"
"47.77146","6.76944","898.3","34157.6"
"47.77143","6.76942","898.6","34161.3"
"47.77140","6.76939","898.9","34165.3"
"47.77134","6.76934","899.6","34173.0"
"47.77131","6.76932","899.9","34176.6"
"47.77129","6.76929","900.2","34179.8"
"47.77123","6.76924","900.9","34187.4"
"47.77120","6.76921","901.3","34191.4"
"47.77118","6.76918","901.7","34194.6"
"47.77115","6.76915","902.1","34198.6"
"47.77112","6.76912","902.6","34202.6"
"47.77107","6.76907","903.3","34209.3"
"47.77102","6.76902","903.9","34216.0"
"47.77100","6.76899","904.3","34219.2"
"47.77097","6.76896","904.6","34223.2"
"47.77092","6.76889","905.3","34230.8"
"47.77090","6.76885","905.6","34234.6"
"47.77087","6.76881","906.0","34239.1"
"47.77083","6.76873","906.6","34246.5"
"47.77079","6.76864","907.3","34254.6"
"47.77076","6.76854","908.1","34262.7"
"47.77074","6.76848","908.6","34267.8"
"47.77073","6.76843","909.0","34271.7"
"47.77070","6.76835","909.7","34278.5"
"47.77068","6.76830","910.2","34282.8"
"47.77066","6.76826","910.6","34286.6"
"47.77065","6.76821","911.1","34290.5"
"47.77063","6.76816","911.7","34294.8"
"47.77061","6.76810","912.3","34299.8"
"47.77059","6.76805","912.9","34304.2"
"47.77057","6.76800","913.5","34308.5"
"47.77055","6.76794","914.2","34313.5"
"47.77054","6.76789","914.7","34317.4"
"47.77052","6.76784","915.3","34321.8"
"47.77051","6.76779","915.8","34325.7"
"47.77049","6.76775","916.2","34329.4"
"47.77048","6.76770","916.7","34333.3"
"47.77045","6.76761","917.6","34340.8"
"47.77042","6.76751","918.4","34349.0"
"47.77038","6.76740","919.2","34358.3"
"47.77037","6.76735","919.6","34362.2"
"47.77035","6.76730","919.9","34366.6"
"47.77032","6.76720","920.6","34374.8"
"47.77031","6.76715","920.9","34378.7"
"47.77029","6.76710","921.2","34383.0"
"47.77027","6.76700","921.7","34390.8"
"47.77026","6.76695","922.0","34394.7"
"47.77024","6.76690","922.3","34399.1"
"47.77023","6.76679","922.9","34407.4"
"47.77022","6.76673","923.2","34412.0"
"47.77021","6.76668","923.4","34415.9"
"47.77020","6.76657","924.0","34424.2"
"47.77019","6.76646","924.6","34432.5"
"47.77018","6.76634","925.2","34441.5"
"47.77017","6.76623","925.8","34449.8"
"47.77016","6.76612","926.5","34458.1"
"47.77013","6.76603","927.1","34465.6"
"47.77008","6.76594","928.0","34474.3"
"47.77005","6.76590","928.5","34478.8"
"47.77002","6.76588","928.9","34482.5"
"47.76995","6.76587","929.9","34490.3"
"47.76988","6.76591","931.0","34498.6"
"47.76984","6.76598","931.9","34505.5"
"47.76981","6.76607","932.9","34513.0"
"47.76979","6.76618","933.9","34521.5"
"47.76978","6.76629","934.8","34529.8"
"47.76978","6.76634","935.2","34533.5"
"47.76978","6.76640","935.6","34538.0"
"47.76978","6.76650","936.3","34545.5"
"47.76978","6.76656","936.7","34550.0"
"47.76979","6.76661","937.0","34553.9"
"47.76980","6.76672","937.7","34562.2"
"47.76981","6.76683","938.5","34570.5"
"47.76981","6.76688","938.9","34574.2"
"47.76982","6.76693","939.2","34578.1"
"47.76984","6.76704","940.0","34586.6"
"47.76986","6.76715","940.7","34595.1"
"47.76987","6.76725","941.4","34602.7"
"47.76989","6.76736","942.2","34611.2"
"47.76990","6.76741","942.6","34615.1"
"47.76991","6.76746","943.0","34619.0"
"47.76992","6.76757","943.8","34627.3"
"47.76993","6.76767","944.6","34634.9"
"47.76994","6.76773","945.0","34639.5"
"47.76994","6.76778","945.4","34643.2"
"47.76995","6.76788","946.1","34650.8"
"47.76996","6.76799","946.8","34659.1"
"47.76996","6.76804","947.2","34662.8"
"47.76996","6.76809","947.5","34666.5"
"47.76996","6.76820","948.2","34674.8"
"47.76996","6.76825","948.5","34678.5"
"47.76996","6.76830","948.8","34682.2"
"47.76997","6.76841","949.5","34690.5"
"47.76997","6.76852","950.2","34698.8"
"47.76998","6.76857","950.6","34702.7"
"47.76998","6.76863","951.0","34707.1"
"47.76999","6.76873","951.6","34714.7"
"47.76999","6.76885","952.4","34723.7"
"47.76999","6.76890","952.7","34727.4"
"47.77000","6.76896","953.2","34732.0"
"47.77000","6.76907","953.9","34740.2"
"47.77001","6.76918","954.7","34748.5"
"47.77001","6.76923","955.1","34752.3"
"47.77001","6.76929","955.5","34756.8"
"47.77002","6.76940","956.4","34765.1"
"47.77004","6.76951","957.2","34773.6"
"47.77005","6.76956","957.5","34777.5"
"47.77006","6.76962","958.0","34782.1"
"47.77010","6.76972","958.7","34790.8"
"47.77013","6.76983","959.6","34799.7"
"47.77015","6.76988","960.0","34804.0"
"47.77017","6.76993","960.4","34808.4"
"47.77020","6.77004","961.2","34817.2"
"47.77024","6.77014","962.0","34825.9"
"47.77026","6.77019","962.4","34830.3"
"47.77028","6.77024","962.8","34834.6"
"47.77032","6.77035","963.7","34844.0"
"47.77037","6.77045","964.5","34853.3"
"47.77039","6.77050","964.8","34857.6"
"47.77041","6.77055","965.2","34862.0"
"47.77045","6.77065","965.9","34870.7"
"47.77050","6.77075","966.6","34880.0"
"47.77052","6.77080","966.9","34884.3"
"47.77054","6.77085","967.3","34888.7"
"47.77059","6.77095","967.9","34898.0"
"47.77061","6.77099","968.2","34901.7"
"47.77064","6.77104","968.5","34906.7"
"47.77069","6.77114","969.1","34916.1"
"47.77074","6.77123","969.6","34924.8"
"47.77079","6.77133","970.1","34934.1"
"47.77084","6.77143","970.7","34943.4"
"47.77089","6.77153","971.3","34952.7"
"47.77093","6.77163","971.8","34961.4"
"47.77098","6.77174","972.3","34971.3"
"47.77103","6.77184","972.9","34980.7"
"47.77107","6.77195","973.5","34990.0"
"47.77109","6.77201","973.8","34995.0"
"47.77111","6.77208","974.2","35000.7"
"47.77115","6.77221","974.8","35011.4"
"47.77119","6.77235","975.4","35022.7"
"47.77122","6.77249","975.9","35033.7"
"47.77126","6.77263","976.4","35045.1"
"47.77129","6.77278","976.7","35056.8"
"47.77134","6.77294","977.0","35070.0"
"47.77136","6.77302","977.1","35076.4"
"47.77139","6.77311","977.2","35083.9"
"47.77146","6.77326","977.2","35097.5"
"47.77154","6.77341","977.3","35111.8"
"47.77163","6.77355","977.4","35126.3"
"47.77173","6.77369","977.4","35141.6"
"47.77182","6.77383","977.4","35156.1"
"47.77190","6.77397","977.4","35169.8"
"47.77201","6.77411","977.4","35185.9"
"47.77212","6.77425","977.4","35202.0"
"47.77222","6.77439","977.5","35217.2"
"47.77233","6.77453","977.5","35233.3"
"47.77244","6.77468","977.6","35249.9"
"47.77254","6.77482","977.7","35265.2"
"47.77264","6.77497","977.8","35281.0"
"47.77272","6.77511","977.9","35294.7"
"47.77279","6.77526","978.1","35308.4"
"47.77286","6.77540","978.3","35321.4"
"47.77290","6.77546","978.5","35327.7"
"47.77294","6.77553","978.7","35334.6"
"47.77301","6.77568","979.2","35348.2"
"47.77308","6.77582","979.8","35361.3"
"47.77315","6.77596","980.5","35374.3"
"47.77318","6.77603","980.9","35380.5"
"47.77321","6.77610","981.3","35386.7"
"47.77328","6.77623","982.1","35399.2"
"47.77335","6.77636","983.1","35411.6"
"47.77338","6.77643","983.6","35417.8"
"47.77341","6.77649","984.1","35423.4"
"47.77344","6.77655","984.6","35429.0"
"47.77347","6.77660","985.1","35434.0"
"47.77353","6.77671","986.1","35444.6"
"47.77358","6.77681","987.1","35453.9"
"47.77364","6.77692","988.2","35464.5"
"47.77366","6.77697","988.6","35468.8"
"47.77369","6.77702","989.2","35473.9"
"47.77374","6.77712","990.2","35483.2"
"47.77379","6.77723","991.2","35493.1"
"47.77385","6.77733","992.1","35503.1"
"47.77387","6.77738","992.5","35507.5"
"47.77390","6.77743","992.9","35512.5"
"47.77395","6.77754","993.7","35522.4"
"47.77401","6.77764","994.4","35532.4"
"47.77407","6.77774","995.0","35542.4"
"47.77410","6.77779","995.2","35547.4"
"47.77415","6.77784","995.6","35554.1"
"47.77423","6.77793","996.0","35565.3"
"47.77432","6.77801","996.4","35576.9"
"47.77442","6.77808","996.6","35589.2"
"47.77452","6.77815","996.6","35601.5"
"47.77463","6.77821","996.6","35614.6"
"47.77476","6.77829","996.6","35630.2"
"47.77489","6.77837","996.5","35645.8"
"47.77503","6.77844","996.2","35662.3"
"47.77516","6.77854","995.8","35678.5"
"47.77530","6.77864","995.2","35695.8"
"47.77536","6.77871","994.8","35704.3"
"47.77540","6.77880","994.5","35712.3"
"47.77541","6.77890","994.3","35719.9"
"47.77541","6.77901","994.0","35728.1"
"47.77535","6.77917","993.8","35741.8"
"47.77527","6.77926","993.8","35753.0"
"47.77518","6.77929","993.9","35763.2"
"47.77513","6.77930","994.1","35768.8"
"47.77509","6.77930","994.3","35773.3"
"47.77504","6.77929","994.7","35778.9"
"47.77499","6.77929","995.3","35784.4"
"47.77495","6.77928","995.8","35789.0"
"47.77491","6.77927","996.4","35793.5"
"47.77487","6.77926","997.0","35798.0"
"47.77483","6.77924","997.6","35802.7"
"47.77479","6.77921","998.3","35807.6"
"47.77475","6.77919","998.9","35812.3"
